ORF_Info,Phi_Post_Arith_Mean,Phi_Post_Median,Phi_Post_Geom_Mean,Phi_Post_Harm_Mean,Phi_Post_SD,logPhi_Post_SD
WBGene00020700,1.929585371,1.924758099,1.925472294,1.921337509,0.125775581,0.065482339
WBGene00020706,1.432703339,1.436107979,1.415474325,1.397737998,0.219825043,0.157232148
WBGene00020708,1.25067594,1.249064746,1.244749805,1.238727947,0.12099545,0.098018174
WBGene00020710,1.881660237,1.880166988,1.863401676,1.844957382,0.261182677,0.140449416
WBGene00020713,1.698919818,1.697487562,1.69178447,1.684549516,0.154906686,0.092204542
WBGene00020714,0.950873996,0.950586333,0.943900029,0.936769247,0.114295316,0.122268841
WBGene00020715,1.908732275,1.895005566,1.875333483,1.841428857,0.35589429,0.189554015
WBGene00020716,0.4529646,0.447214984,0.435416131,0.416742615,0.123109413,0.288664949
WBGene00020717,0.791109598,0.785278818,0.780562682,0.769629462,0.127294376,0.165968721
WBGene00020718,0.86914499,0.873453095,0.858617761,0.847704525,0.133338075,0.158083538
WBGene00020721,0.336142244,0.332885992,0.328048864,0.319501408,0.072328134,0.225221132
WBGene00020725,0.847003534,0.846906613,0.841838232,0.836592865,0.093017263,0.111256774
WBGene00020726,1.053354958,1.055733253,1.045872907,1.038242946,0.124591651,0.120264584
WBGene00020730,0.866688901,0.853593199,0.826615128,0.782380036,0.253786251,0.319322044
WBGene00020736,2.898205801,2.873427515,2.865373104,2.832302197,0.436301447,0.15172495
WBGene00020737,2.083571997,2.067514426,2.052534471,2.020846931,0.357383276,0.174900637
WBGene00020738,3.133391167,3.136758671,3.102080809,3.070302653,0.440582526,0.142705718
WBGene00020740,0.990730201,0.989020374,0.979938125,0.968691334,0.143898163,0.149984688
WBGene00020741,0.818657501,0.827091883,0.807857124,0.796670528,0.131036008,0.165067659
WBGene00020747,0.582444506,0.579183653,0.56560965,0.547425148,0.136231723,0.248686714
WBGene00020750,0.635576786,0.628787803,0.626190371,0.616683702,0.108876349,0.173812971
WBGene00020756,1.235781185,1.229918845,1.228489102,1.221171799,0.134326445,0.109099477
WBGene00020760,0.732587848,0.730008224,0.713971404,0.694104422,0.16171102,0.231957324
WBGene00020771,1.412630234,1.410797365,1.405192312,1.397716507,0.144806422,0.103078824
WBGene00020779,1.145717906,1.143003861,1.138789915,1.131657936,0.124679078,0.111121507
WBGene00020781,0.82779427,0.825088845,0.8246063,0.821390699,0.072452954,0.088163977
WBGene00020782,1.078806518,1.076765028,1.062091774,1.044396474,0.186227356,0.179892935
WBGene00020783,0.883026338,0.871770771,0.857019044,0.828581562,0.20766923,0.251739477
WBGene00020784,1.547746163,1.539882314,1.540050916,1.532308674,0.154044514,0.100179911
WBGene00020788,1.341234992,1.341741255,1.338550225,1.335841957,0.084578701,0.063505699
WBGene00020791,1.007564801,1.002113427,0.989617228,0.971189387,0.188447922,0.191839641
WBGene00020792,1.064378727,1.054503328,1.044786103,1.024638233,0.202822558,0.195050642
WBGene00020796,0.921471367,0.923248539,0.913767663,0.905839524,0.117823939,0.130836053
WBGene00020797,0.581372357,0.580610427,0.572207304,0.562494847,0.101010252,0.181568758
WBGene00020799,0.405639494,0.399559703,0.393847799,0.38118037,0.096060744,0.248693393
WBGene00020800,0.32014662,0.316538635,0.308660288,0.296426746,0.084323335,0.276953167
WBGene00020801,1.311670294,1.311310298,1.303125372,1.294391124,0.148493808,0.115192353
WBGene00020802,0.884419767,0.8798934,0.875548408,0.866591527,0.125055088,0.142766228
WBGene00020803,1.470266096,1.47005154,1.461532716,1.452707473,0.159656756,0.109670881
WBGene00020805,1.082907282,1.08729372,1.056278653,1.027224435,0.232535185,0.229365878
WBGene00020806,0.562147852,0.5631633,0.553027726,0.543554877,0.099840738,0.183417609
WBGene00020812,2.09963321,2.095157368,2.095484207,2.091340379,0.132210939,0.062939685
WBGene00020817,1.440285266,1.428602559,1.420867285,1.400792593,0.233781722,0.166747346
WBGene00020820,0.540336046,0.542920787,0.532648431,0.524474605,0.089103296,0.172474697
WBGene00020822,0.251451649,0.246123663,0.241965143,0.231693722,0.06780308,0.284959593
WBGene00020823,1.05893358,1.054789489,1.04043002,1.020957728,0.194913304,0.190916951
WBGene00020824,0.360373416,0.359857865,0.353008349,0.345166171,0.071094351,0.207537502
WBGene00020826,0.744997208,0.733401236,0.723266566,0.700673923,0.177620363,0.24770156
WBGene00020831,1.649163748,1.648391944,1.645990234,1.642806181,0.102243161,0.062179351
WBGene00020834,0.372183459,0.366800626,0.358577491,0.344251396,0.099584473,0.278830342
WBGene00020836,1.095830149,1.090604968,1.089986029,1.084077738,0.112710972,0.103896472
WBGene00020839,1.186505565,1.188260682,1.18360513,1.180683994,0.082781468,0.070163873
WBGene00020840,2.257985032,2.252008452,2.251251246,2.244536545,0.174865389,0.077327267
WBGene00020843,0.758484905,0.755185,0.749810189,0.740877,0.113531979,0.153279334
WBGene00020846,1.062527526,1.061752965,1.059541308,1.056511606,0.079263376,0.075374179
WBGene00020847,0.909088297,0.907202346,0.901840742,0.894513292,0.114387069,0.127202858
WBGene00020850,0.553935944,0.553379484,0.544294542,0.534288983,0.101986353,0.190051386
WBGene00020854,1.401301693,1.401987236,1.39304875,1.384615583,0.15090503,0.109473249
WBGene00020860,1.393066892,1.378064111,1.354512984,1.312802259,0.319079851,0.243145621
WBGene00020861,0.444533299,0.440861831,0.430773934,0.416302077,0.108755369,0.256094517
WBGene00020862,0.868976514,0.867282128,0.836400129,0.799861147,0.229143732,0.286689093
WBGene00020865,1.21105276,1.20485144,1.182385793,1.152076635,0.258816551,0.223248955
WBGene00020866,0.800101101,0.801087033,0.785819695,0.770381472,0.147130732,0.194177621
WBGene00020868,1.802887829,1.794393152,1.786550033,1.769969486,0.241806429,0.135783193
WBGene00020869,1.069675453,1.065592908,1.058322838,1.046656842,0.154369961,0.147514216
WBGene00020870,0.874555523,0.875244914,0.860371508,0.845566055,0.155252379,0.183549315
WBGene00020873,0.368228652,0.355820759,0.34456913,0.320951787,0.133830796,0.370913742
WBGene00020879,0.557788144,0.557450485,0.550372586,0.54264551,0.089571413,0.165880862
WBGene00020880,0.756000568,0.747318865,0.739806869,0.722561409,0.152768641,0.212558438
WBGene00020881,0.642898921,0.636948857,0.625746026,0.607465998,0.145115832,0.237925431
WBGene00020886,1.755924093,1.757439653,1.743763222,1.731361383,0.205214901,0.118729349
WBGene00020887,0.509038968,0.498401713,0.492241305,0.474596938,0.129047136,0.264419208
WBGene00020893,0.593833695,0.597596978,0.578631488,0.56210474,0.130163478,0.233996883
WBGene00020894,2.610928752,2.610697931,2.59925074,2.587521743,0.246850241,0.094940535
WBGene00020896,1.389871181,1.386609699,1.381463991,1.373024005,0.152795926,0.110497744
WBGene00020897,0.360318458,0.360251198,0.354650113,0.348768992,0.062978897,0.180558081
WBGene00020902,0.937346202,0.937958785,0.918022307,0.897777194,0.187243858,0.207633642
WBGene00020905,1.318797561,1.322047637,1.308408422,1.297672016,0.16341877,0.127094135
WBGene00020912,1.071702376,1.063642521,1.059217008,1.046243599,0.161801458,0.154941248
WBGene00020915,2.3089419,2.304304108,2.305706781,2.302472361,0.122363951,0.05299546
WBGene00020917,0.923318684,0.920742372,0.898796868,0.871338309,0.205423647,0.239624699
WBGene00020918,0.435662143,0.424125606,0.414731724,0.392800923,0.132875519,0.321881471
WBGene00020931,1.146916928,1.142095285,1.130114443,1.112308597,0.192569708,0.174853096
WBGene00020932,0.450246922,0.449497079,0.439802778,0.428388298,0.093951317,0.222633731
WBGene00020933,0.693977404,0.694629367,0.68556713,0.67683429,0.106489695,0.158165213
WBGene00020937,0.781856212,0.775456431,0.751487276,0.717878836,0.210017039,0.291497843
WBGene00020938,0.452186002,0.450745188,0.439691373,0.42660425,0.104789878,0.241252197
WBGene00020940,0.931472656,0.933980089,0.921898688,0.912011977,0.132125361,0.145289398
WBGene00020941,0.784931538,0.785735144,0.772167373,0.758818205,0.138905024,0.18399852
WBGene00020942,0.552514804,0.55202676,0.540893078,0.528397974,0.110355209,0.210998695
WBGene00020945,0.403414155,0.404058823,0.386489758,0.368407645,0.114413684,0.300912355
WBGene00020947,0.742185554,0.745387466,0.732237359,0.721709661,0.119150745,0.167096565
WBGene00020948,0.746357473,0.744972688,0.736803684,0.726910687,0.117880871,0.162503586
WBGene00020950,1.676609383,1.677676886,1.672299584,1.66796784,0.120028628,0.071922699
WBGene00020951,0.597242736,0.595975138,0.578852372,0.558299346,0.142960965,0.258575534
WBGene00020954,1.469107958,1.465186304,1.462946237,1.456771617,0.134646807,0.091871679
WBGene00020968,0.527497579,0.529211681,0.514245176,0.500081439,0.115185356,0.230923341
WBGene00020973,1.080939903,1.078096375,1.072800186,1.064547979,0.132117379,0.123659109
WBGene00020981,0.53126754,0.523072106,0.511894722,0.491476712,0.141340596,0.278787071
WBGene00020983,0.753418042,0.745110818,0.732073891,0.709047925,0.174867214,0.245890905
WBGene00020986,1.112261164,1.102692598,1.093262611,1.07364444,0.203435903,0.187994516
WBGene00020990,1.393911554,1.394540279,1.387244252,1.380492051,0.13567352,0.098406124
WBGene00020994,0.909013438,0.906927775,0.894650588,0.879567434,0.158570479,0.181436884
WBGene00020999,1.578261208,1.568783402,1.558251112,1.537770251,0.249572606,0.16124554
WBGene00021000,0.760360842,0.756120306,0.747879296,0.734991288,0.136277794,0.184231149
WBGene00021004,1.215587025,1.214628107,1.211628112,1.207632942,0.097756877,0.081067875
WBGene00021006,1.285449218,1.281553226,1.27479432,1.263928917,0.164679152,0.129934681
WBGene00021008,0.593706875,0.595759224,0.579620211,0.564377468,0.125658053,0.224766984
WBGene00021010,1.03967449,1.042818148,1.03321311,1.026564869,0.11471656,0.112653345
WBGene00021022,0.454769,0.446999147,0.442108677,0.428545568,0.104592077,0.24352185
WBGene00021024,1.383172105,1.379225799,1.364619932,1.345349649,0.223552194,0.166492974
WBGene00021025,0.695764902,0.696542453,0.688290941,0.680639152,0.101043148,0.148324942
WBGene00021026,1.441175363,1.441230868,1.429244783,1.417050769,0.184000643,0.129967785
WBGene00021035,2.261051684,2.260560742,2.253800795,2.24649816,0.180586241,0.080403606
WBGene00021044,1.594604148,1.587087233,1.58017261,1.565498746,0.213296392,0.135786631
WBGene00021046,2.223418179,2.207571403,2.211162646,2.198834494,0.233193324,0.105494071
WBGene00021059,0.700690273,0.703796706,0.688225181,0.675134104,0.129954875,0.192645861
WBGene00021060,0.496860174,0.491366364,0.481836802,0.466117583,0.120247948,0.252750281
WBGene00021063,1.08135035,1.075789565,1.073015254,1.064545981,0.133584711,0.125189921
WBGene00021073,1.536993414,1.532402521,1.534221925,1.531452634,0.092408284,0.060127295
WBGene00021074,1.179119468,1.182118683,1.173572815,1.167875802,0.113118356,0.097911521
WBGene00021076,0.340317129,0.336845422,0.322520475,0.303037001,0.10722594,0.339407265
WBGene00021079,0.875749055,0.85416991,0.837946066,0.796758399,0.251447413,0.306374586
WBGene00021080,1.071770251,1.072912943,1.06085709,1.049492463,0.150706819,0.144892591
WBGene00021082,1.608222895,1.606391031,1.599721443,1.591115538,0.164669889,0.103460805
WBGene00021084,2.45257122,2.450843087,2.439049476,2.425440732,0.257205697,0.105519252
WBGene00021085,2.322076931,2.326885995,2.309925795,2.297627004,0.236597257,0.102928446
WBGene00021088,2.816099406,2.819148721,2.811876656,2.807645789,0.154184936,0.054859274
WBGene00021089,0.769282611,0.775026107,0.747644594,0.724532354,0.177410694,0.244833878
WBGene00021093,2.353664974,2.345990419,2.345770668,2.33789491,0.193357867,0.082026037
WBGene00021094,0.79967757,0.797778942,0.779292329,0.757630044,0.17644197,0.232294783
WBGene00021095,1.548108285,1.548876172,1.540781485,1.533383257,0.150157207,0.097805976
WBGene00021097,2.190567895,2.190381314,2.18625316,2.181924496,0.137400403,0.062908893
WBGene00021101,0.907449934,0.90403092,0.882348203,0.855712245,0.208828542,0.242185692
WBGene00021103,0.860922007,0.86134163,0.855961701,0.850900455,0.091686017,0.108249558
WBGene00021113,1.984499153,1.974771008,1.978535743,1.972549248,0.153802183,0.077749621
WBGene00021114,1.298928852,1.299150605,1.286772776,1.274337765,0.176043852,0.138326875
WBGene00021116,0.91735183,0.922926791,0.909367447,0.901044887,0.118919906,0.13394896
WBGene00021121,1.740445692,1.73783478,1.736425257,1.732395045,0.118279138,0.068124897
WBGene00021128,2.168436275,2.164439996,2.164146803,2.159865872,0.136676998,0.062960378
WBGene00021130,0.41385916,0.405355692,0.396845095,0.378769809,0.11699361,0.297128548
WBGene00021132,0.579108975,0.576291551,0.569211254,0.559031731,0.106017203,0.187909952
WBGene00021133,0.893977167,0.888333358,0.871023581,0.846726515,0.198856529,0.232799598
WBGene00021135,0.902969672,0.904075063,0.888255799,0.872914927,0.160190986,0.184049321
WBGene00021148,0.881592895,0.882024553,0.876441266,0.87123407,0.094917158,0.108782301
WBGene00021149,0.985238961,0.979645775,0.972659557,0.959776993,0.156098462,0.161873577
WBGene00021153,0.677382475,0.675155331,0.668834682,0.660061246,0.10659939,0.161003918
WBGene00021154,1.182453692,1.179147619,1.158749726,1.133741758,0.232336084,0.204999156
WBGene00021156,0.532018664,0.526284281,0.513369941,0.493731479,0.139001092,0.273006454
WBGene00021160,0.55227994,0.55057425,0.545279749,0.538041538,0.086885376,0.161625273
WBGene00021164,0.302382854,0.295457055,0.291872841,0.280860373,0.078772255,0.271493073
WBGene00021167,0.736905158,0.740956442,0.731225998,0.725403246,0.090615709,0.125461469
WBGene00021168,1.062911281,1.063722621,1.057340809,1.051679478,0.108155746,0.103113098
WBGene00021170,1.142476994,1.141698885,1.135532607,1.128490145,0.125321828,0.111040123
WBGene00021173,0.684190411,0.678221454,0.658348096,0.630692073,0.183617762,0.285119773
WBGene00021190,0.508647867,0.498110352,0.489085532,0.468831273,0.139302746,0.285738362
WBGene00021192,1.237940716,1.238146086,1.232514276,1.227011376,0.115268339,0.094214902
WBGene00021195,0.458986774,0.453973111,0.443427345,0.426658677,0.116546558,0.269874877
WBGene00021202,0.483700694,0.48281013,0.472061426,0.459333926,0.102798022,0.226798604
WBGene00021204,0.281428597,0.274481932,0.269787315,0.257684686,0.08018297,0.296794878
WBGene00021205,0.710056595,0.703484399,0.695763391,0.680931907,0.141133489,0.204533932
WBGene00021206,1.461117249,1.459881758,1.455817123,1.450467269,0.124023338,0.085575131
WBGene00021208,1.020208151,1.023478639,1.012003088,1.003579048,0.127970235,0.12825224
WBGene00021209,1.33313696,1.331888934,1.32953435,1.325906758,0.097810929,0.073777174
WBGene00021210,0.986383704,0.992816521,0.974677706,0.962682715,0.150779561,0.155987137
WBGene00021212,0.977498468,0.971034257,0.941276847,0.90171823,0.257419669,0.283651334
WBGene00021213,1.077367455,1.076795536,1.072316291,1.067237313,0.104220947,0.097242965
WBGene00021245,0.646294982,0.642098916,0.629504268,0.611540496,0.143864283,0.234840655
WBGene00021246,0.931915466,0.928606822,0.924840664,0.917627374,0.114105743,0.124332191
WBGene00021248,3.008165431,3.002192416,2.993014888,2.977774625,0.301531516,0.100817853
WBGene00021252,0.481807788,0.481900138,0.470996325,0.459555815,0.100029672,0.217324977
WBGene00021253,0.843340833,0.837881554,0.822747863,0.801129124,0.183083515,0.226585053
WBGene00021259,0.675791024,0.673723476,0.664438437,0.652562389,0.122253938,0.186853264
WBGene00021262,0.924960659,0.92582047,0.917127556,0.908969723,0.118559743,0.132032645
WBGene00021263,1.181572257,1.177185931,1.15095389,1.11911516,0.265594027,0.233041081
WBGene00021268,0.975545635,0.971772167,0.948680949,0.920229779,0.225144458,0.241322357
WBGene00021270,1.83196984,1.834477038,1.826282636,1.820522212,0.143631364,0.079209356
WBGene00021272,0.803409961,0.803472193,0.788845693,0.773616895,0.150325104,0.194412039
WBGene00021274,0.564359046,0.561200409,0.547183973,0.528951633,0.136209,0.254431669
WBGene00021282,0.864523219,0.864502421,0.85962191,0.854607751,0.09122482,0.107440678
WBGene00021288,1.133400767,1.129906188,1.129357993,1.125309474,0.09577583,0.084688426
WBGene00021289,1.025865285,1.028811687,1.009625273,0.99286736,0.180027606,0.180949069
WBGene00021292,1.364373509,1.362549153,1.362254563,1.360130429,0.076018476,0.055837278
WBGene00021293,1.70918988,1.709269599,1.698946107,1.688495367,0.18566793,0.110414249
WBGene00021295,0.62003138,0.617858957,0.603955698,0.586855139,0.138227388,0.234280178
WBGene00021296,1.762568862,1.76472691,1.756687133,1.750780709,0.143858817,0.081960359
WBGene00021299,1.09282901,1.091430412,1.080596963,1.067891215,0.161493194,0.151881148
WBGene00021300,0.531996066,0.516989235,0.504028986,0.474191843,0.170244009,0.33819163
WBGene00021312,1.00941722,1.004958646,0.996022939,0.982134517,0.162440113,0.165500401
WBGene00021314,0.892432788,0.887713352,0.883039698,0.873450756,0.128641643,0.146665196
WBGene00021315,0.541257192,0.544479503,0.534760057,0.527663724,0.081104734,0.159202494
WBGene00021319,0.503410195,0.501612867,0.491937278,0.479874085,0.105776162,0.218628452
WBGene00021321,0.80066762,0.804807296,0.786724055,0.771894762,0.14613865,0.191146875
WBGene00021322,1.562677207,1.560935958,1.55380187,1.544802777,0.165686878,0.107310422
WBGene00021323,0.620089263,0.616867905,0.610956517,0.601589609,0.105482216,0.174101666
WBGene00021325,1.145029436,1.146790457,1.133546145,1.121549318,0.159420664,0.143924611
WBGene00021328,1.627250689,1.624184448,1.622154875,1.617058494,0.128983299,0.079300976
WBGene00021329,0.731990794,0.725575535,0.717093828,0.701493812,0.145431694,0.206208503
WBGene00021331,1.921840178,1.920607768,1.905133221,1.888108687,0.25171244,0.133124902
WBGene00021332,1.332265191,1.319624328,1.30646784,1.278953147,0.256821071,0.201791232
WBGene00021333,0.829597482,0.821708367,0.801603526,0.771048267,0.208866923,0.270036509
WBGene00021334,1.320313341,1.322487277,1.315718715,1.311096536,0.109938959,0.083742483
WBGene00021335,1.715995559,1.716591802,1.699714929,1.682906942,0.233320652,0.139581309
WBGene00021336,0.900426228,0.8976742,0.887043742,0.873126286,0.152924754,0.175485778
WBGene00021347,1.78267129,1.768256297,1.757881049,1.732807431,0.296661655,0.168511172
WBGene00021348,1.807318705,1.804139234,1.787613205,1.767466189,0.264885593,0.14936827
